,prediction
0,-0.6293060764564831
1,-0.26912757798803366
2,-1.3320125542088606
3,-1.4401318352839667
4,-0.3877344596384099
5,-0.8414898949325913
6,-0.8445209933647505
7,-0.25618478768271535
8,0.14658757198255423
9,-0.3149880972665972
10,0.036922430707046545
11,-0.6984523599190151
12,-1.1743045027836347
13,-0.3489363997067765
14,-0.26497497313597596
15,-0.1094796235662264
16,0.03752865039347838
17,-0.3298404795841758
18,-0.5230730046343031
19,-0.40658789188643807
20,-0.38700699601469196
21,-0.7683494897645982
22,0.0415600113082496
23,0.9135160972873898
24,0.029556861516900595
25,-0.1928348304505951
26,-0.052701087735026714
27,0.21566630525145464
28,-0.007592280867638495
29,0.22688136945044246
30,0.3830738716595885
31,-2.196087784264387
32,0.24606822252600805
33,0.8386479660130653
34,0.7180102484131428
35,0.47794725258616094
36,-0.8434377365203048
37,-0.8434377365203048
38,-0.8434377365203048
39,-0.07934184486933257
40,0.3148741569360141
41,0.5325070243650204
42,0.5928258831649819
43,0.054502801613567936
44,0.7746917890945134
45,0.9089694496391514
46,0.778329107213104
47,0.24970554064459854
48,0.9805033726381001
49,1.0453688790862996
50,0.5115924451831244
51,0.5355381227971796
52,0.3024466533641629
53,0.4106568673922342
54,0.5853996920061925
55,0.38852984883747443
56,0.6825463967568841
57,0.7453052897947332
58,-2.203620063868302
59,-2.8783880413433467
60,-2.39401851188436
61,-2.3864407658039632
62,-1.6086609081119998
63,-2.354937549432392
64,-2.4086890282960094
65,-1.9713621465041287
66,-1.2243176269142557
67,-2.352189353520568
68,-2.5560913450518954
69,-2.3870469854903953
70,-1.1610586026351004
71,-1.6826197098566762
72,-2.354937549432392
73,-2.387653205176827
74,-1.6374563432175082
75,-0.16161451659935894
76,-0.41271071071939913
77,-1.891310836910813
78,-0.49773302174145506
79,0.3284534779120859
80,-1.797498340435496
81,-2.091514888354906
82,-1.0894337466831863
83,-0.9280277551707273
84,-0.7011500375236364
85,-2.2876269569155845
86,-2.398868269375815
87,-2.4082646745155074
88,-0.5928488905426
89,-0.021308001273157344
90,-0.24984979195950346
91,-0.19164728938628156
92,-0.19164728938628156
93,-0.19164728938628156
94,-0.19164728938628156
95,-0.15828030832398415
96,0.19635820823860275
97,-0.03703637103762969
98,0.3791334436977821
99,0.5176546420474419
100,0.4158097347269043
101,-0.8702853300381006
102,-0.7917798806451862
103,-0.18768196311592503
104,-0.6338596523297099
105,-0.3877344596384099
106,-0.5286805367337969
107,-0.4111951615033196
108,-0.7960234184502089
109,-0.5250432186152062
110,0.7346812897900166
111,-0.5608101801146811
112,-0.31213886474036806
113,-0.4341102656504407
114,-0.6812357208243527
115,-0.08189662783358087
116,-0.4835474810789518
117,-0.1982908076284811
118,-0.7997516695217638
119,0.020857609016604554
120,-0.4439916465392786
121,-0.48382027993784593
122,1.0702238862300026
123,-0.16834355511875157
124,-0.15320827028083833
125,0.278197865906892
126,0.6964894495448147
127,-0.8254250732421492
128,0.0020647987372197692
129,-0.4858208049030708
130,-1.9015351627496073
131,-1.9015351627496073
132,-1.9015351627496073
133,-1.9015351627496073
134,-1.9015351627496073
135,-0.993428755675275
136,-1.9015351627496073
137,-0.993428755675275
138,-1.012746956349567
139,-0.4858208049030708
140,-1.9015351627496073
141,-0.993428755675275
142,-0.1258475550998843
143,-0.2728558290595891
144,-0.441203035981692
145,0.24000602566169044
146,0.1652288273403312
147,-0.12433200588380487
148,-0.2658843026656237
149,0.5134111042424198
150,0.30972128960134404
151,0.3930764964857127
152,-0.5523231045046362
153,0.03202720673911007
154,-0.03462159595334308
155,-1.8829753162223772
156,-0.9227536438987709
157,-0.32456636831221936
158,-0.0855339459521714
159,-0.08249274385857207
160,0.7455932441457886
161,0.8686558404914385
162,0.4720062996591295
163,0.6518110586547935
164,0.5691833153941429
165,0.3054777517963218
166,0.6216213182704914
167,-1.9611776557720753
168,-1.7402105800676944
169,-1.9690585116956876
170,-1.8520581122143565
171,-1.672263456880133
172,-1.4959646684043335
173,-0.9093864998129503
174,-0.6020331187920414
175,-0.7848083542512208
176,-1.361808251796982
177,-0.6568050674611523
178,-0.5073416037713988
179,-0.5605070702714652
180,0.2093919314968859
181,-0.8536142886612271
182,-0.4621176151635884
183,-0.1006894381129658
184,-0.018546670601460674
185,0.12937093288789198
186,-1.6668579980094496
187,-2.032711578771024
188,-0.8175442173185364
189,-0.5508075552885568
190,-0.13521364925525514
191,0.09299775170198558
192,-1.0241135754701631
193,0.2367930613236019
194,0.3482162396897617
195,1.2193539290922184
196,0.41247552645152963
197,0.523413729068544
198,0.5406909901318495
199,0.7325595208875053
200,0.8219769246361919
201,0.8986637149698108
202,0.8841295979876094
203,1.2754444055793184
204,-0.5332271843820354
205,-0.7699559719336423
206,-0.269188199956677
207,-0.0570416206898782
208,-0.04006746946978858
209,-0.3742662789381842
210,-0.0030880685974504704
211,0.5570589216655072
212,-0.0946272412486481
213,-0.4868513783700047
214,-0.1588259060417727
215,-0.5065535181790375
216,-0.15888652801041592
217,0.31290394295511104
218,0.26774057631594395
219,0.09845372887987136
220,-0.33893377488065235
221,-0.816028668102457
222,-0.2728558290595891
223,-0.5523231045046362
224,-0.8213937123273785
225,-0.07644065065569483
226,0.07632671032511175
227,-0.4598746023237909
228,0.1918115605903645
229,-1.6714046456576883
230,-1.637759453060725
231,-1.9884575416615051
232,-1.8490270137821971
233,-1.3713259008739602
234,-1.5659224202185598
235,-0.7508600518110415
236,-1.3789036469543579
237,-1.095192833704288
238,-4.156602250184736
239,-3.151793119924077
240,-3.5479576850072387
241,-2.476464389239082
242,-2.7292579984811307
243,-2.3603733192873975
244,-0.631980371301771
245,-1.5316710079351639
246,-0.5074628477086848
247,-2.6571178557957498
248,-2.319756600296469
249,-2.135162705777994
250,-2.2624688399286663
251,-0.08771633682332586
252,0.6176808903086843
253,-2.83322467470418
254,-2.6365063864570693
255,-2.1863882692814784
256,-2.2867176273859373
257,-2.054535487482568
258,-2.3276374562200814
259,-2.210030837052318
260,-1.52833679965979
261,-0.2956193782851022
262,-2.6116513793133684
263,-2.107882819888565
264,-1.559860223354242
265,0.33609184596112623
266,-2.204877969717648
267,-2.042107983910717
268,-2.573762648911381
269,-2.3364276416733416
270,-2.30490421797889
271,-2.133647156561915
272,-0.8824097237667363
273,0.10118171746881453
274,-1.8590296386083216
275,-1.8950997099510116
276,-1.5292461291894375
277,-1.2070403658509499
278,0.4573357832474808
279,-0.5617195096443288
280,0.5779735008474035
281,0.12300562618035825
282,-0.2570941172123629
283,-0.13615328976922447
284,-0.017334231228597004
285,-2.9478001954397843
286,-2.6528743179907277
287,-2.162139481824207
288,-0.09790082755537965
289,-2.557091607534507
290,-2.277018112403028
291,-2.1888131480272053
292,-1.601689381718034
293,-1.7289955158687063
294,-0.5287613660253212
295,0.0014080607435852325
296,-1.4228545742206613
297,0.23406507273465893
298,-1.4264918923392522
299,-1.3773880977382782
300,-0.10493297591798824
301,-0.3295676807252814
302,0.13015901848025324
303,-0.2181626889497146
304,-2.6068016218219126
305,-2.628625530533458
306,0.08178268750299784
307,-1.0448765997304514
308,-0.14909608007454261
309,0.19241778027679615
310,0.1761407816961032
311,-0.4134987963117603
312,-1.8462990251932545
313,-1.4173985970427754
314,-1.4792330050588165
315,-1.6271506085481682
316,-0.31083549241453956
317,0.7070982940573711
318,-2.427663704481324
319,-2.645902791596762
320,-2.2694403663226317
321,-1.8396306086425052
322,-0.09008059360040976
323,0.08933012259907328
324,-2.2867176273859364
325,-2.1294036187568928
326,-1.6756481834627106
327,-0.742069866357781
328,-1.656855373183326
329,-1.7250550879068998
330,-1.7441510080295008
331,-1.759609610033511
332,-1.1039830191575493
333,-0.5981351262082854
334,-0.6480148820078914
335,-0.5542933184855395
336,-0.40095004880262264
337,0.21954611124461804
338,0.24455267330992855
339,0.48673743803942177
340,0.04904682443568209
341,-0.12342267635415735
342,-0.037036371037629676
343,-0.8037224084678921
344,-0.2698853525960735
345,-0.3217474467703115
346,-0.5299839090596253
347,0.06359609691004456
348,-0.29537689041052934
349,0.7298315322985623
350,-2.0575665859147274
351,-2.098183304905656
352,-1.8384181692696415
353,-1.6956534331149589
354,-1.024568240234987
355,0.5238683938333678
356,-1.1136825341404573
357,-1.1876413358851337
358,-0.7596502372643025
359,-0.5726314640001006
360,-0.3228689531902104
361,-1.447952069238937
362,0.04359084725779616
363,-0.29801394604650755
364,-0.18646952374306147
365,-0.37227585763439974
366,0.4598515949461725
367,0.59221966347855
368,0.7418953040585545
369,0.3775572725130594
370,-0.040673689156220286
371,0.34324523826102116
372,0.8910859688894138
373,-0.5317419461502773
374,-0.35317993751179877
375,-0.48260784056498224
376,-0.3155640059687075
377,-1.0624569706369726
378,-0.823045660972905
379,-0.5432298092081596
380,-0.10129565779939756
381,-0.8372463571275692
382,-0.603548668008121
383,-0.6953909505025347
384,-0.9875888393626489
385,-0.5360642925145361
386,0.029344684626649478
387,0.315480376622446
388,-0.9088105911108398
389,0.20545150353507943
390,-0.408627821131281
391,-0.7852933300003664
392,-0.7573162914715399
393,-0.3795808048559026
394,-0.8340940147581238
395,0.6645416720698605
396,-1.065791178912347
397,-0.8705884398813165
398,-0.10584230544763583
399,-0.6553804511980377
400,0.08739021960249166
401,0.7122511613920408
402,-0.011272034364279317
403,-0.2167805080646501
404,-0.05279808288485567
405,0.22666919256019133
406,1.0243027449827955
407,-1.4986320350246325
408,-1.0806435612299259
409,-1.3231314358026347
410,-1.828961142161306
411,-1.5510700379009814
412,-0.2710371700002938
413,-0.9814842071202807
414,-0.2694003768469281
415,-0.5892721943926529
416,-0.7984482971959358
417,-0.1182698090194872
418,-0.6121569875554521
419,0.4915871955308759
420,0.009521300880330527
421,-0.03976435962657267
422,-0.3311135409256824
423,0.11651907553553835
424,-0.7998426024747286
425,0.08675368893173825
426,-0.29161832835465235
427,-0.3659105509268661
428,1.0086925880571775
429,-1.0239317095642335
430,-0.21296132404012996
431,0.2878973808898004
432,-1.8393274987992891
433,-1.0700347167173696
434,0.46076092447582023
435,-0.4319733412557684
436,-0.05852685892163602
437,1.0202107620993814
438,0.981927988901215
439,0.047531275219602584
440,-1.2843333758710014
441,-0.9751613357907978
442,-0.6422861059711114
443,-0.7166086395276465
444,-0.5374707221870575
445,-0.2128400801028436
446,-0.7608626766371657
447,-0.5274680973609334
448,-0.46229948106951796
449,-0.6459537350740233
450,0.26849835092398366
451,-0.2260556692670564
452,-0.9584902944139237
453,-1.0313882117073443
454,-1.2298948480294283
455,0.031769563372376464
456,0.25622240227374027
457,-0.5050379689629582
458,-0.7314307108609033
459,-0.318928525228404
460,0.35579398577015875
461,-0.23860441677619407
462,0.22788163193305494
463,0.7440776949297089
464,-1.387511966501689
465,-2.1269787400111646
466,0.14998240222657214
467,0.49734628255197766
468,0.7103112583954593
469,-0.14309450517886813
470,-0.19980635684456052
471,0.34942867906262526
472,0.42732790876910814
473,-1.48559831176635
474,-1.6368501235310775
475,-0.8875019691327631
476,0.19150845074714856
477,-0.462299481069518
478,-0.47533320432780113
479,1.340476622441287
480,0.3209363538003319
481,0.4336932154766417
482,-0.7635906652261091
483,-0.9818297523415473
484,0.22909407130591836
485,-0.6772043599095812
486,-0.5099883038114793
487,-0.5099883038114793
488,0.06920362900953846
489,0.39416769192129014
490,0.6764841998925666
491,0.8128836293397154
492,0.8771429161014831
493,1.3248361545313472
494,0.9068476807366397
495,0.7892410615688761
496,0.7350601770940361
497,0.9782906707826244
498,0.8410728447587925
499,0.35882508420231773
500,1.4506267394659398
501,-0.9501305249380297
502,1.0338507050440964
503,1.3187739576670299
504,-0.449114202889627
505,-0.0755616321103687
506,0.09963585726841347
507,0.23939980597525864
508,1.4166784370257601
509,1.6615911903441964
510,0.7350601770940361
511,0.6610255978885564
512,-0.38282408017831276
513,0.3476100200033299
514,0.3054777517963218
515,0.45097047653994715
516,0.5370536720132588
517,0.6213182084272751
518,0.658903828986045
519,0.18847735231498955
520,0.034194442118103546
521,0.40047237666018065
522,0.6334426021559106
523,-1.0742782545223921
524,0.8034872242000229
525,-1.5095439893804046
526,-1.680497940954165
527,0.6116186934443668
528,0.7825726450181266
529,0.6995205479769738
530,-0.9972883543455571
531,0.3460944707872505
532,0.8140960687125788
533,1.288462973345441
534,-0.48469929848317206
535,0.12433930949050814
536,-1.6914098953099366
537,-1.207191920772558
538,0.2735117877307744
539,0.31258264652130213
540,-2.0030068141358672
541,-0.7126985225501618
542,0.6023738432262822
543,-0.1688718322740707
544,-0.672960822104559
545,-0.19829080762848117
546,-0.5359551729709783
547,-0.9182676182191756
548,-0.866951121762726
549,-0.8099664712381394
550,-0.35863591468968486
551,-0.6341627621729257
552,-0.6759919205367176
553,-0.3428742028424588
554,0.44987928110437
555,0.27841004279714315
556,-0.6627157094038619
557,0.4924965250605234
558,0.6219244281137069
559,0.5691833153941427
560,0.8927227620427794
561,0.862987686423301
562,-0.007937826088904597
563,-0.00036008000850746603
564,-0.404163013140711
565,-0.06959036819901579
566,0.4605790585698908
567,-0.5708128049408054
568,-0.7554066994592799
569,-1.1194416211615594
570,-1.6230889366490757
571,-0.7978420775095043
572,-2.137284474680505
573,-0.11826980901948707
574,-0.5171623626915933
575,0.504317808945943
576,-0.5456546879538867
577,-0.41792420002271224
578,-0.10978273340944246
579,0.2797134151229714
580,1.5597462830236586
581,-1.0717321318393787
582,-2.3180288741901376
583,-0.07671344951458926
584,-0.30601604590740705
585,-0.8697397323203121
586,-1.6380625629039405
587,-0.685987617137854
588,-1.0012287823073633
589,0.04268151772814849
590,-0.2569880287672375
591,-0.1358501799260086
592,-1.6185422890008376
593,-0.34317731268567464
594,-0.45811656523313865
595,0.10581929807001751
596,-0.18646952374306153
597,-0.1437310358496216
598,-0.7551035896160639
599,-0.28528333263144057
600,-0.06522558645670701
601,-0.1476714638114281
602,-0.15706786895112054
603,0.02898095281479034
604,-1.0653163068246425
605,0.07208317252008939
606,0.4333901056334257
607,1.2602737579263632
608,0.6800305850581922
609,0.5896735407955366
610,0.9541328162783181
611,0.31305549787671894
612,0.4919054608662524
613,0.2502662938545482
614,0.42719150933966077
615,0.185279543469062
616,-0.5171623626915933
617,0.03904419960955786
618,-0.18737885327270917
619,-1.2027968280459274
620,0.38862078179043935
621,0.8601687648813935
622,0.20302662478935227
623,0.4907081769855497
624,-0.3556048162575261
625,-0.05616260214455207
626,0.4587603995105952
627,-0.9395459292129312
628,0.5012867105137843
629,-0.41568118718291475
630,0.3942586248742548
631,0.8049118404631375
632,-0.5390620488639413
633,-0.13418307578832125
634,-0.6350720917025731
635,-0.44120303598169247
636,-0.2255706935179109
637,0.10118171746881441
638,0.28492690442628477
639,0.08954229948932452
640,0.6720587961816146
641,0.15819667897772266
642,0.5425399601754662
643,-0.05431363210093511
644,1.1114165139230416
645,0.5216556919778919
646,0.21245334091336632
647,1.3287462715088316
648,-0.7616204512452055
649,-0.1419729987589694
650,1.4632967309123641
651,1.0302133869255057
652,-0.6835696666171147
653,-0.2743713782756685
654,-0.6275549675908193
655,-0.9880435041274728
656,-0.035975486586373985
657,-0.05067631398234454
658,1.3031941117257329
659,0.8841144424954485
660,0.3789515777918527
661,1.3690901916408662
662,1.1896491644570621
663,0.7777228875266724
664,1.371181649559056
665,0.8589866364928518
666,0.552966938782093
667,0.32093635380033186
668,0.5783614814467198
669,-0.3425710929992431
670,0.15158888439561624
671,1.5739924456548053
672,1.6264304485311536
673,1.5846012901673614
674,1.4939714470458114
675,0.6435664709193213
676,0.9424630873145067
677,1.8661903345149204
678,-0.1452162740813795
679,-0.41192262512703776
680,0.3909850385675232
681,1.9271154130013135
682,0.766204713484469
683,1.5164015754437867
684,-0.011908565035032657
685,1.2090481944228786
686,0.397865632008524
687,0.9313692670528051
688,-0.18255940676557658
689,0.2900191497923116
690,-0.02871903693978573
691,1.8537628309430687
692,1.168704274290844
693,0.7434714752432772
694,0.5331132440514523
695,1.6167309335482458
696,1.423043743733294
697,1.9077163830354957
698,1.1423337179310618
699,1.0781047421536154
700,1.3257454840609944
701,1.7567676811139856
702,0.6310177234101835
703,0.1325838972259803
704,-0.015990444257006606
705,-0.05012061260311534
706,0.7598394067769351
707,1.864068565612409
708,1.8313327025450923
709,1.30695267378161
710,0.985019709302017
711,0.27619734094166715
712,0.5766701285215752
713,-0.674894662904276
714,0.1812027160778084
715,1.7119074243180343
716,0.8219769246361918
717,-0.19722992317722554
718,1.5764173244005322
719,1.107506396945557
720,-0.7926892101748337
721,-0.10920682470733209
722,0.6105578089931112
723,0.33891076750303395
724,0.1599850270526962
725,-0.11005553226833661
726,-2.175779424768922
727,-0.9681898093968324
728,0.08686887067216036
729,0.7908778547222421
730,0.4309652268876988
731,0.211816810242613
732,0.5158359829881467
733,0.30635677034164766
734,0.36973703855808965
735,-0.446022482488825
736,0.0760842224505391
737,-0.058375304000028064
738,0.20693674176683707
739,0.30729641085561715
740,1.4512329591523712
741,0.5564527019790755
742,-1.6016893817180342
743,-1.6016893817180342
744,-1.3176552513018678
745,-0.7978723884938257
746,-0.5773902885385901
747,-0.7584883161986417
748,-0.3664925218258405
749,-0.24886973679977184
750,1.5485312188246714
751,0.8568345566060189
752,1.795262631202403
753,1.9974368966273988
754,1.96348859418722
755,1.950757980772153
756,0.22848785161948665
757,1.9471206626535613
758,1.2066233156771518
759,1.0268791786501308
760,0.2749495387537617
761,0.7146760401377679
762,0.810458750593988
763,1.2207482343710119
764,1.801021718223505
765,1.6146091646457346
766,1.1778278805716422
767,0.6594797376881554
768,1.4130411189071699
769,0.7565658204702034
770,0.2601264570543608
771,-0.21114872717769906
772,0.5190489473262352
773,0.03883202271930667
774,1.105414939027367
775,0.3632807988975913
776,0.7049765251548599
777,0.7698420316030593
778,1.7282753558516921
779,0.7231328047634915
780,0.786604005932898
781,-0.2716433896867256
782,-0.19283483045059518
783,0.39995708992671347
784,1.1611568391947686
785,0.46764151791682085
786,0.5367808731543645
787,0.3006583052891892
788,-0.012140949248164867
789,-0.012140949248164867
790,-0.012140949248164867
791,0.5884611014226729
792,0.19726753776825046
793,0.20867457153460822
794,0.12320567867688068
795,0.12979528666839404
796,0.3473069101601141
797,0.012370533406559803
798,0.7680233725437642
799,0.4765529473073679
800,0.5860665336612676
801,0.7748130330318002
802,0.2615975501601019
803,0.3679587941445564
804,0.681626963565796
805,0.9515563826109833
806,0.22000077600944182
807,0.3331213694976107
808,0.2830476233983461
809,0.42369059065051723
810,0.3800427732274297
811,0.2289122053999889
812,0.5410496701129882
813,0.23467129242109072
814,0.3557636747858372
815,0.8874486507708232
816,0.01748702756004401
817,0.7865130729799329
818,0.4279614083414294
819,0.44854559779421993
820,0.3040531355332071
821,-0.032095680593210704
822,1.3139242001755753
823,0.7198289074724382
824,-0.0633826786099545
825,-0.36924475920224087
826,-0.4083459289770902
827,-0.017031121385381154
828,0.38519564056210004
829,1.4197095354579192
830,1.0266366907755584
831,1.1341800631485548
832,1.955001518577175
833,-1.2270456155031988
834,1.4081913614157162
835,-0.318322305541972
836,-1.5562229052356513
837,-0.6655428582129426
838,-1.0045629905827382
839,-1.082280354383292
840,-1.1478127024865663
841,-1.718992891042582
842,-1.4355851876357284
843,-1.6195728624677719
844,0.5233834180842224
845,-0.4688769646673026
846,-0.07340955222353607
847,-0.7884326819479597
848,-0.45835905310771147
849,0.05571524098643147
850,-0.5155558805225492
851,0.1633192353280712
852,-0.31695831124750057
853,0.3603406334183973
854,0.10663769464670048
855,0.07814536938440708
856,0.4915871955308759
857,0.49831623405026854
858,0.4600637718364237
859,0.5768519944275047
860,-0.39573655949930925
861,-0.24618216285659109
862,-0.20608073059912937
863,-0.5201934611237524
864,-0.6046095524593766
865,-0.7075153442311698
866,0.10118171746881441
867,0.27213566904257425
868,-0.14221548663354217
869,0.5907041142624706
870,0.28304762339834616
871,0.40459467052791664
872,0.9235187221135137
873,0.13491784301874254
874,0.482736388108972
875,-0.2510319203480453
876,0.32102728675329667
877,0.046258213878095866
878,0.2619511783105204
879,0.13755489865472081
880,-1.1598764742465584
881,0.21305956059979803
882,0.9489799489436479
883,-0.5498679147745875
884,-0.30186344105534957
885,0.5543309330765643
886,0.3816492553964741
887,0.11069936654579325
888,0.8319795494623159
889,0.2891098202626639
890,-0.1694953725229719
891,-0.012332918815535002
892,0.3854987504053158
893,0.760445626463367
894,1.2305689932912065
895,1.3699995211705143
896,0.9920215466803041
897,0.7099172155992786
898,0.19272089012001203
899,0.3530659971812159
900,-0.6856611245353044
901,-0.34263171496788625
902,0.5622117890001772
903,1.1299365253435323
904,-0.031277284016527844
905,0.5088644565941814
906,-0.08068418846071732
907,0.13119565414405152
908,0.32972653925359274
909,0.8427399488964801
910,1.4247714698396245
911,1.0141485652350637
912,1.4444736096486575
913,1.5109455982659006
914,0.9438270816089782
915,-1.7429385686566372
916,0.008430105444753241
917,0.45400157497210625
918,-0.5220136357322637
919,-0.2721238187882228
920,0.1679871269135957
921,-0.33605423137010154
922,0.7261851208846752
923,-0.3634250502124959
924,0.10451592574418918
925,0.9801578274168342
926,-0.37682250528263805
927,0.009006014146863512
928,1.220869478308298
929,0.629077820413602
930,-0.2892237605932469
931,0.9408566051454625
932,-0.2740076464638095
933,0.2527063280924361
934,0.4967400628655458
935,0.296687566343061
936,0.49643695302233026
937,0.05729141217115416
938,1.5563211417953193
939,0.3106306191309918
940,1.8453363773016667
941,0.0733259228772745
942,1.8593400520582402
943,-0.020971549347187746
944,-0.1727750210265679
945,-0.4454465737867147
946,0.6025253981478902
947,0.909151315545081
948,-1.0208399891634312
949,0.6964288275761716
950,-1.7154768168612775
951,0.2839569529279938
952,-0.4818500659569427
953,0.3324545278425356
954,1.0205138719425975
955,0.5674222472050584
956,1.2414809476469786
957,1.099837717912195
958,-1.119441621161559
959,0.9535265965918868
960,0.8316158176504572
961,-0.0009662996949393182
962,0.504317808945943
963,0.8553190073899392
964,0.23606559769988378
965,0.6613287077317722
966,-0.8107368754229798
967,-0.8107368754229798
968,-0.8107368754229798
969,-0.2543055066547767
970,-0.07601023467832832
971,0.27225691297986054
972,0.24179437373666396
973,0.6091938146986395
974,1.1405453698560883
975,1.2569395496509883
976,1.075679863407889
977,1.2451182657655688
978,-0.028670539364871187
979,0.3276047703510816
980,0.26182993437323415
981,0.05510902129999983
982,0.744744536584784
983,0.6209241656310945
984,0.9509501629245511
985,0.16042453632535933
986,0.5454090391795252
987,0.5454090391795252
988,0.5454090391795252
989,0.46448917554737557
990,1.11081029423661
991,0.6754536264256323
992,0.6549937120085603
993,0.7044612384213929
994,1.1614599490379842
995,1.5132623678342147
996,1.148486847748344
997,1.7989605712896364
998,1.3584813471283106
999,1.3506004912046972
1000,0.1299165306056805
1001,0.4642769986571247
1002,0.9765629446762939
1003,1.7055421176104997
1004,1.0000842685098468
1005,2.087824251874376
1006,1.8309083487645905
1007,1.7807133587280397
1008,1.377577267250911
1009,1.1781006794305364
1010,0.6737562113036236
1011,1.1041721886701823
1012,0.25409341647020006
1013,0.25409341647020006
1014,0.25409341647020006
1015,0.7122511613920411
1016,1.0623430303063892
1017,1.7579801204868488
1018,1.30695267378161
1019,0.9793000265605332
1020,1.7168481147624532
1021,-0.22005409437138168
1022,0.4048977803711324
1023,0.28729722340023295
1024,-0.6508338035497991
1025,-0.7508600518110415
1026,0.6922610672319532
1027,0.9236702770351215
1028,0.29274713838125443
1029,0.38974228821033824
1030,0.7834395391697241
1031,0.5388723310725542
1032,0.9198814039949228
1033,-0.2737045366205935
1034,1.1123561544370106
1035,-0.25254746956412466
1036,-0.16707049377724478
1037,0.21537228870353514
1038,0.4373305335952321
1039,0.7528072584143267
1040,0.011279337970982638
1041,0.1299771525743237
1042,0.37034325824452147
1043,-0.5263769019253567
1044,1.1347862828349862
1045,-0.2179929474375137
1046,0.9067567477836751
1047,0.921306020258038
1048,0.696034784779991
1049,1.1417578092289518
1050,-0.5609920460206106
1051,-0.1428217063199739
1052,0.5046815407578022
1053,0.04844060474925022
1054,0.3809217917727557
1055,0.7122511613920413
1056,0.6281988018682757
1057,-0.7381294383959747
1058,0.13722147782718339
1059,0.7655984937980372
1060,1.8667965542013518
1061,0.22826355033550697
1062,-0.2426933685611763
1063,0.613164553644768
1064,0.13609997140728458
1065,0.44793937810778844
1066,-0.5347669823855722
1067,0.08514720676269402
1068,0.5455407476233036
1069,0.5061970899738816
1070,0.12335723359848863
1071,0.11221491576187279
1072,1.2232943570540256
1073,0.4184164793785609
1074,1.0859855980772288
1075,1.364240434149412
1076,1.7946564115159702
1077,1.446989421347349
1078,0.30941817975812835
1079,0.19841935517247078
1080,0.36003752357518126
1081,0.9895360459659334
1082,-0.22344892461539967
1083,1.9759160977590713
1084,1.3101050161510548
1085,-0.3623338547769188
1086,1.0209382257230997
1087,1.0866221287479823
1088,-0.7006953727588128
1089,0.5531184937037008
1090,-0.7811710361326298
1091,-0.024002647779346516
1092,-0.05279808288485582
1093,-0.4782430588226736
1094,-0.3998588533670454
1095,0.06923393999386004
1096,-0.17265276672313737
1097,-0.42098560943919267
1098,-0.40316275065809865
1099,-0.8196659862210474
1100,0.6658450443956886
1101,-0.5116457635450642
1102,-0.7194881830381972
1103,-0.05643540100344632
1104,1.2607587336755088
1105,0.27798568901664095
1106,-1.5442197554443027
1107,-2.0793904946262716
1108,0.07284094712812912
1109,0.5347803481891398
1110,1.162066168724416
1111,1.509430049049822
1112,1.4505054955286538
1113,0.9417659346751102
1114,1.2021069790132348
1115,1.5736893358115902
1116,0.3095394236954146
1117,0.07123446495908482
1118,0.5638182711692216
1119,1.961063715441493
1120,1.567425065718461
1121,1.3528232967216136
1122,1.831484257466701
1123,0.5797921599066989
1124,0.563121118529825
1125,1.1241774383224303
1126,-0.23702824559147143
1127,0.9462519603547049
1128,-0.9630066310778405
1129,-0.6586843484890907
1130,-0.9322409819914279
1131,1.0762860830943206
1132,0.8310429400467787
1133,0.9923246565235202
1134,1.4815439434739606
1135,1.769195184685837
1136,1.6418890505351642
1137,-0.05682944379962694
1138,-0.1556735636723276
1139,0.42663075612971135
1140,-0.9324228478973576
1141,0.48555530965087956
1142,-0.17858866781944852
1143,-0.3574234753168213
1144,-0.9911958464969178
1145,-1.1476308365806365
1146,-1.368506979332053
1147,-0.8672542316059417
1148,0.32987809417520064
1149,0.7101293924895298
1150,-1.127928696771604
1151,-0.6979673841698696
1152,1.0790140716832632
1153,0.4982556120816253
1154,0.42675200006699776
1155,-0.4513299358435353
1156,-0.7511570994573932
1157,0.8010017234856522
1158,0.4741280685616408
1159,0.34466985452413573
1160,-0.4128925766253286
1161,-0.1537033496914242
1162,0.15816636799340106
1163,0.8821745394988667
1164,0.015213703735924875
1165,-1.1273224770851724
1166,-0.97673750697552
1167,-0.6847214840213353
1168,0.6091028817456751
1169,0.043924268085333514
1170,0.7929693126404316
1171,1.2302052614793477
1172,0.1769780624971451
1173,0.1769780624971451
