,prediction
0,0.9512072278276507
1,0.008633533473572355
2,0.600009998612743
3,-2.205535944443241
4,0.8009648806331203
5,0.5997215665910103
6,-1.8382688908824603
7,-0.8310988156949806
8,-1.475339398844111
9,-0.47118171876366516
10,1.569910640195327
11,-0.44255798610966196
12,0.35680726449675737
13,0.38572119139901856
14,-1.5853078163751178
15,0.7312495581793171
16,1.1285811093515041
17,0.6882700047179203
18,-0.2586226097378001
19,-0.018701567614539217
20,-2.119172478271598
21,-0.3336233998445225
22,-0.5246156945945821
23,0.31616765498570404
24,-0.9942211836763972
25,-0.5678707248058742
26,0.6677911225011465
27,0.38911463666430895
28,-1.256810391881441
29,-0.5307224773890041
30,-0.2068010666803416
31,-0.7350760506102549
32,-0.519659262123205
33,0.6265699314324235
34,-0.8643093872467151
35,0.8794562350205828
36,0.07389231288228616
37,-0.12090619567592807
38,-0.43999186902882387
39,-1.1157437445436096
40,-0.7997624904876909
41,1.2345208978512456
42,0.5138078032457036
43,0.3112164071213951
44,1.0543796048420824
45,0.6962279175254945
46,-0.01831994991794404
47,0.17116543878485568
48,-0.34129162362034354
49,0.2009705608832556
50,-0.5751355497166436
51,0.3570064798923423
52,-2.205535944443241
53,0.18510044555191002
54,-2.398634293889245
55,0.9598132068652384
56,-0.7271761469109312
57,-0.5348708020002804
58,-1.706718296066209
59,1.161451871586747
60,-2.5931718734742715
61,1.0242697921632802
62,-0.30258454640441623
63,1.0832170782549626
64,0.15298917788423957
65,-1.01171418420106
66,-0.4973069039623114
67,1.127862637634951
68,0.5838416462393125
69,-0.9741699629320542
70,0.08815003744594406
71,-0.8231360252477394
72,0.32976724889701037
73,0.28695042447919816
74,0.4653629250197161
75,0.5513941116734647
76,-1.2892300605402596
77,-1.2738242346875865
78,0.6176869654045194
79,-0.3908459464984287
80,0.2583236578630728
81,1.2084964785141539
82,1.3582015832675571
83,0.20423992612760034
84,-0.06547748336534608
85,-0.04716920459490396
86,-1.643678073681044
87,1.0147162310727649
88,0.26851005859108396
89,-0.8970738301492489
90,-0.25998907804577515
91,-0.09660953820760464
92,-1.4921318115729232
93,0.8443772064187214
94,-0.6947761751218353
95,-0.2662573596924243
96,-1.148234059360417
97,-1.7651192447413235
98,0.5345850275542029
99,-0.08653861286121353
100,-0.29417326056165083
101,-1.0789027160514495
102,1.4028711156933682
103,1.0257430191253407
104,-0.5062451464683994
105,1.6046633447227499
106,0.6989100126411483
107,0.6342291455164342
108,0.3949082801628356
109,0.4700988248230543
110,-0.045799026206893946
111,-0.6063115220773809
112,0.08831521196375629
113,1.2848136189090285
114,-1.3498293452118422
115,0.4356866683273012
116,0.5763485022421304
117,-0.8018637669799167
118,-0.9607951443771596
119,-0.8293807352135413
120,0.1617382531380902
121,-0.46212237003427137
122,-1.2982334648250355
123,1.0094443237194408
124,-0.9617781102027989
125,1.2939976360969467
126,0.19366240355722428
127,-1.9278132945783064
128,1.770561485392955
129,-0.6449192860931963
130,1.4310533059732862
131,-0.16919003976587735
132,0.3393242663803177
133,1.1691005834173112
