,prediction
0,-0.661555556478951
1,-0.21864141305834492
2,-1.3973490175759544
3,-1.4264312703706035
4,-0.3592819175430399
5,-0.743320952235654
6,-0.8792196821105426
7,-0.2231742313199845
8,0.17979325530685408
9,-0.25780358368914114
10,0.007910840394593987
11,-0.7001990303905499
12,-0.916323926349555
13,-0.289061975714431
14,-0.24194999167069028
15,-0.15646164926468825
16,0.009980512292802585
17,-0.3801070793211876
18,-0.5664578742684012
19,-0.23097741534627486
20,-0.3201599089664668
21,-0.8053914070421034
22,-0.03487557674280417
23,0.7853252612818282
24,0.01874341786017389
25,0.13649469078793686
26,0.011479516763273112
27,0.17929006139317444
28,0.07592584755745864
29,0.18324094032978375
30,0.41275274566230336
31,-2.4150304651033982
32,0.3026150687707996
33,0.8535780202279714
34,0.6885328161603997
35,0.4821339572955795
36,-0.7904508582502852
37,-0.7904508582502852
38,-0.7904508582502852
39,-0.06948870010577068
40,0.267088416543899
41,0.5547855978413894
42,0.5438925878508168
43,0.05428020532245657
44,0.7674948247546586
45,0.8949885081208158
46,0.8104606450305074
47,0.24773532666369444
48,0.9834586936094588
49,1.0190324225838807
50,0.48714663632776367
51,0.5346287932675332
52,0.3279457689247002
53,0.3982293638203824
54,0.5389784195176799
55,0.5741846278072066
56,0.6774882512482211
57,0.6864872036059965
58,-2.408073715314273
59,-2.739479430725326
60,-2.3521315732067043
61,-2.4802785214328837
62,-1.5890983251266093
63,-2.2935706612861364
64,-2.416061796344922
65,-2.1315291765324487
66,-1.024509891590167
67,-2.3490370111511245
68,-2.577212417814472
69,-2.189754114646735
70,-1.3510691647736728
71,-1.652681298050705
72,-2.2935706612861364
73,-2.270167451059053
74,-1.594736799689279
75,-0.2235919545726663
76,-0.37982954437099115
77,-1.774882557258557
78,-0.6126684854158775
79,0.21537929811865958
80,-1.663140166338753
81,-1.8907444003913008
82,-1.0351524570727866
83,-0.9024947291964824
84,-0.9351347337758795
85,-2.239508269305071
86,-2.321272465251979
87,-2.3594766193345573
88,-0.7586646566647195
89,-0.1722593554057967
90,-0.3962575295423364
91,-0.17797557704182893
92,-0.17797557704182893
93,-0.17797557704182893
94,-0.17797557704182893
95,-0.10799817420750896
96,0.18284329810421412
97,-0.06459809946505554
98,0.3459583870972238
99,0.4922502483129123
100,0.3867111897781784
101,-1.1224992417049997
102,-0.8325917265976817
103,-0.19116204300334683
104,-0.49679085531212697
105,-0.3369753485047631
106,-0.6140059575990652
107,-0.3995765823255519
108,-0.6129697008225766
109,-0.4495461344162117
110,0.7189972498401139
111,-0.46352091901584996
112,-0.2717268080414942
113,-0.36396496462072314
114,-0.770142573930873
115,-0.3599449703250726
116,-0.3561941333603391
117,-0.14379923556434543
118,-0.5795153727050094
119,0.03073520103240243
120,-0.41274291614024
121,-0.44086761547116077
122,1.1045655999875232
123,-0.37575909491602094
124,-0.15888779096809585
125,0.26377741511589564
126,0.6358996863224792
127,-0.7835599205844759
128,-0.02288493023248793
129,-0.4835873394219265
130,-1.8939016388245855
131,-1.8939016388245855
132,-1.8939016388245855
133,-1.8939016388245855
134,-1.8939016388245855
135,-1.0059602803508099
136,-1.8939016388245855
137,-1.0059602803508099
138,-0.9603160891841138
139,-0.4835873394219265
140,-1.8939016388245855
141,-1.0059602803508099
142,-0.23644927664575116
143,-0.315139652188205
144,-0.543670581438503
145,0.27835131526502027
146,0.07934075882858987
147,-0.10555813996962062
148,-0.1697561732839057
149,0.34605658205684864
150,0.2182465277918308
151,0.31652231670850034
152,-0.5448874411632468
153,-0.022173122021678954
154,-0.07286512725216462
155,-1.8460110708421884
156,-0.8290131360112202
157,-0.3346769760199884
158,-0.09360803440083428
159,-0.057876498864285905
160,0.612893649222394
161,0.832977917508407
162,0.3624756633765483
163,0.6307165080034884
164,0.5293262654477724
165,0.28337536091632415
166,0.5289360115246319
167,-1.949352583013617
168,-1.7182461673142444
169,-1.9719948883018423
170,-1.8765465458914254
171,-1.7016022795274872
172,-1.6038450610342587
173,-0.9158938892594933
174,-0.5927617464626739
175,-0.8156081031949918
176,-1.3089146369375462
177,-0.6428885367845032
178,-0.47987416866647764
179,-0.4867576037622602
180,-0.14932606466808204
181,-0.8596344290347961
182,-0.4491824026043511
183,-0.13709482471971346
184,-0.06686679996195322
185,0.11528295570617382
186,-1.6351517611908033
187,-1.8478941407431715
188,-0.7674941516757727
189,-0.45331606309120603
190,-0.14496999733376645
191,0.10035669036431107
192,-1.1641579007819811
193,0.22213770040411462
194,0.35390201201753585
195,1.1855382372084453
196,0.5345530158067271
197,0.5316393724388152
198,0.5816335522042358
199,0.5942978603410995
200,0.886906841926072
201,0.8629782142406994
202,0.9855653070198066
203,1.3444719890621748
204,-0.4543060956166125
205,-0.6912497122695986
206,-0.6041851986788735
207,-0.24235161221295015
208,-0.10365612570344146
209,-0.3793412217839935
210,-0.04279924693177158
211,0.6909406449774437
212,-0.04649166157915519
213,-0.5237412671167697
214,-0.1514584424151061
215,-0.5152612956436733
216,-0.21901644834143882
217,0.28675408844992023
218,0.2321526390676183
219,-0.17834428550835624
220,-0.13856111858627096
221,-0.582709866287031
222,-0.6896564911561944
223,-0.9986203326628407
224,-0.789785038989519
225,0.039102927141680954
226,0.17618624817258582
227,-0.484483332719882
228,0.1872762795612471
229,-1.629670209119903
230,-1.6223008510567172
231,-1.918517597550574
232,-1.7558965144541223
233,-1.3391962574930716
234,-1.6280347420721046
235,-0.7724604170132163
236,-1.3007960292306644
237,-1.1374766568329029
238,-4.010711693771907
239,-3.224653148487087
240,-3.4928106379071435
241,-2.5062828200654548
242,-2.8181639043693982
243,-2.387084874220809
244,-0.505621455411148
245,-1.6729201948737633
246,-0.4874026593973522
247,-2.5480930340640335
248,-2.4489950596976535
249,-2.160737598799327
250,-2.2669397101161057
251,-0.09663660691763337
252,0.5696256663215885
253,-2.8826694678787614
254,-2.4881341182028995
255,-2.226853433350807
256,-2.3109664148431954
257,-2.112107413328382
258,-2.3471880411075077
259,-2.1196283263131726
260,-1.4755199094794167
261,-0.17023420276581072
262,-2.6306525776099634
263,-2.07810606666565
264,-1.5209863859618018
265,0.28099594864707966
266,-2.340728012573966
267,-2.058115972505557
268,-2.4763696674130755
269,-2.3217647030077755
270,-2.3296266145661892
271,-2.1301235046345304
272,-1.0123112359499498
273,0.168767634759876
274,-1.8358606799675137
275,-1.9159991336407567
276,-1.5179723374583265
277,-1.1107082688039056
278,0.409158368104837
279,-0.6716962857273926
280,0.5582751499114115
281,0.1123645762469607
282,-0.2723045480322406
283,-0.11232885609245527
284,-0.03350324692764442
285,-2.948633747508617
286,-2.6562274706313156
287,-2.2079090681497986
288,-0.12188155224505687
289,-2.6117650455045798
290,-2.2313811366338423
291,-2.173922876979235
292,-1.6331749166820897
293,-1.725206642828504
294,-0.5373165782022064
295,0.0226989697401991
296,-1.2920361547617245
297,0.2801623965782354
298,-1.4291933588169186
299,-1.3724852960242642
300,-0.15473884869331025
301,-0.2904627220773932
302,0.19391249069115452
303,-0.3560238656157733
304,-2.687921393612574
305,-2.748429696064536
306,0.13403124672733627
307,-1.010378910699442
308,-0.16634303015352706
309,0.18031233091336102
310,0.12042919251302325
311,-0.33236576346546853
312,-1.8507869453093697
313,-1.481297940865731
314,-1.4655551733837056
315,-1.5987340607466838
316,-0.3481210342285267
317,0.640802488036499
318,-2.3619646459642807
319,-2.6535563151379606
320,-2.2772833335158396
321,-1.835235515915878
322,-0.036769634375599713
323,0.11765763188411775
324,-2.2522199383549277
325,-2.0601809083124603
326,-1.6331559723168845
327,-0.804929164531198
328,-1.6784330051472507
329,-1.6805926627801728
330,-1.7513631278615236
331,-1.6251235614716617
332,-1.1352033330087836
333,-0.5806905232523708
334,-0.5263068077741141
335,-0.6022111958249309
336,-0.3109718918439868
337,0.21094915831640818
338,0.23259120112202242
339,0.57447258215826
340,-0.005321609254647432
341,-0.11135701015764571
342,-0.06666535821198238
343,-0.7871309334248625
344,-0.2306837776856596
345,-0.3333754981306815
346,-0.516434899067877
347,-0.013941295421099318
348,-0.2512327306191768
349,0.6842193736477832
350,-2.0138808797612375
351,-2.0976718070452254
352,-1.7453255586719594
353,-1.6297838753111105
354,-0.7530386538091582
355,0.6013754751801924
356,-1.0210445883075991
357,-1.128913803762057
358,-0.7963833613890283
359,-0.5720064893921173
360,-0.2941189845611835
361,-1.5631186541688042
362,0.004618309722661541
363,-0.25905125958127867
364,-0.09206975194651396
365,-0.3429674091192483
366,0.44113797211332634
367,0.6370174038693366
368,0.697967836231162
369,0.3808846608169636
370,0.016026795890351428
371,0.370059092766505
372,0.8770462998389594
373,-0.5585501173462023
374,-0.45528665595941537
375,-0.5616215672762375
376,-0.392048659925631
377,-1.0106875144085727
378,-0.8988439605786016
379,-0.46372978064219184
380,-0.3377512044569215
381,-0.7986656837866217
382,-0.5832137864013752
383,-0.7022141425169792
384,-0.9594469848565713
385,-0.6810519604819056
386,-0.2130974708780416
387,0.31639728389817456
388,-0.9634044627470653
389,0.2135022904145458
390,-0.38565285279012407
391,-0.9791908022690464
392,-0.8397502338761881
393,-0.4817223809354888
394,-0.9365379429063205
395,0.6890310529651825
396,-1.043733307290569
397,-0.9421791959758661
398,-0.13417360360572095
399,-0.6947487365222234
400,0.13402177454473538
401,0.7047262700905542
402,0.07161145782658472
403,-0.23806071349492536
404,-0.030522161619616087
405,0.226940854757174
406,1.0183731586748812
407,-1.6199706941369942
408,-1.1088829792167876
409,-1.1757897410153906
410,-1.7760349429937194
411,-1.3641836857495298
412,-0.24380653946038594
413,-1.067278311580626
414,-0.33061246246611603
415,-0.6571725881460541
416,-0.7167321567887543
417,-0.13983986323733724
418,-0.6252513327823793
419,0.5483918745860524
420,0.06841743785369757
421,-0.00010811995133427527
422,-0.2703979871184118
423,0.034656684629008026
424,-0.6058144140861581
425,0.10329287752681318
426,-0.08676551913388782
427,-0.33642175205500174
428,0.9253449589188858
429,-0.9327772969702702
430,-0.18598265355739613
431,0.19697560510050327
432,-1.731011385769745
433,-1.1533419943577823
434,0.35454005823750445
435,-0.47980975782479657
436,-0.45756111644544595
437,0.785146237030685
438,0.8736609417775452
439,0.08287198850205522
440,-1.216937533710788
441,-1.006759183777113
442,-0.6394260751567167
443,-0.6369172728731491
444,-0.53025291904548
445,-0.1817334324428135
446,-0.7019078121316773
447,-0.5017511216005861
448,-0.4482389732173423
449,-0.6863525938651429
450,0.23871913493358746
451,-0.1519587631000651
452,-0.9150565483176105
453,-1.054130922131133
454,-1.0910478065983076
455,-0.04941840813299873
456,0.12993358053436063
457,-0.3463845937142038
458,-0.7256185796172363
459,-0.2720431157924659
460,0.21382491295391873
461,-0.20673999450812436
462,0.19643019682636687
463,0.6202225926398175
464,-1.595615439347293
465,-2.3767026043160486
466,0.1743827446054505
467,0.541723458035302
468,0.5891165764586292
469,-0.39343052507127496
470,-0.22280481619856488
471,0.3420763709281209
472,0.4604994922360456
473,-1.6278752305171007
474,-1.553847281839442
475,-1.1447825512726655
476,0.20345666187941394
477,-0.46791648535161473
478,-0.37026396605005635
479,1.3094646966072616
480,0.35346382885043753
481,0.4247249529904922
482,-0.8128484775161648
483,-0.9850879937124617
484,0.28481607988985885
485,-0.6115716066707414
486,-0.4572103090371969
487,-0.4572103090371969
488,0.09591518394293873
489,0.37534978035801503
490,0.6694217405456346
491,0.6445250557984905
492,0.8866113098289402
493,1.2888589105781445
494,0.903178157197205
495,0.7930109902438742
496,0.7443618604077241
497,0.9063210273840534
498,0.7681559831001677
499,0.3252007304070745
500,1.3762157988718045
501,-1.18067865019493
502,1.0389183227353647
503,1.3335410903412068
504,-0.4603609041785019
505,-0.09090404200781274
506,0.14265661620334844
507,0.2500939001312194
508,1.4304149962330066
509,1.7223476639803041
510,0.7392127819460941
511,0.6661468281333393
512,-0.3830533069972437
513,0.2264797489081809
514,0.28020596861819724
515,0.4393575806717369
516,0.5581387504819634
517,0.6519512469572804
518,0.676162145684151
519,0.2088993780016593
520,0.010169198170204329
521,0.33625666193837445
522,0.6424733810472221
523,-0.8960761888227327
524,0.786191018771518
525,-1.6419272134049463
526,-1.8294347512913258
527,0.6151234010065494
528,0.7844670815382286
529,0.7367159146126008
530,-0.9357059063866893
531,0.4836267732734179
532,0.7752411756853449
533,1.2390655410838491
534,-0.5020220260229575
535,0.24468978315307002
536,-1.6852891603571498
537,-1.3583596195558
538,0.31486342179573445
539,0.33175169189358017
540,-1.9095656272184973
541,-0.6772731279552587
542,0.5430539839512535
543,-0.10521278419200719
544,-0.5543747792559043
545,-0.2095380772483117
546,-0.5502562742612067
547,-0.7996550532592356
548,-0.8829663092163416
549,-0.7808868706546164
550,-0.3764834011455396
551,-0.8952466150705843
552,-0.6158397721505269
