,prediction
0,-0.7160024198412146
1,-0.1728295807983467
2,-1.2203771989524494
3,-1.5113626484397
4,-0.36197012296505965
5,-0.7402512072984856
6,-1.0021381118370114
7,-0.0612851584949006
8,0.052684142554272645
9,-0.4662399090313245
10,0.13270514116326654
11,-0.5389862714031373
12,-0.9027180832622006
13,-0.3983433041509661
14,-0.26497497313597607
15,-0.1146324909008965
16,-0.19222861076416345
17,-0.5317116351659561
18,-0.6580478178183374
19,-0.1849539745269821
20,-0.318322305541972
21,-0.6068828762834957
22,-0.05158564351199223
23,0.9135160972873895
24,0.20545150353507938
25,0.32669544082143387
26,0.25516151782248464
27,0.40065424256611004
28,-0.08068418846071733
29,0.2636485934325295
30,1.0881073669797399
31,-2.5395112366279857
32,0.33639495580434225
33,0.9207907335245706
34,0.6273804052915929
35,0.43339010563342567
36,-0.8845314926692474
37,-0.8845314926692474
38,-0.8845314926692474
39,-0.04673588602053794
40,0.2927471383812545
41,0.5449345279368718
42,0.39701692444751935
43,-0.16555494456116546
44,0.9062414610502081
45,0.9135160972873895
46,0.7146760401377681
47,0.2636485934325294
48,1.010511247116473
49,1.0590088220310148
50,0.5158359829881468
51,0.520685740479601
52,0.2878973808898004
53,0.45763889309069666
54,0.5134111042424196
55,0.6128311328172303
56,0.6952770101719514
57,0.34124471329579625
58,-3.082684075670854
59,-2.9371913509272285
60,-2.435241450561721
61,-2.04483597249966
62,-1.559860223354242
63,-2.45524670021397
64,-2.549210751610895
65,-2.6122575989997987
66,-1.7877988254525885
67,-2.4376663293074485
68,-2.825646928623783
69,-2.0715096387026577
70,-1.4677148310166126
71,-1.8265968853842218
72,-2.45524670021397
73,-2.183054061006104
74,-1.6374563432175087
75,0.25152419970389395
76,-0.7305516923155775
77,-2.0060379125680265
78,-0.6481058149608561
79,0.07450805126581654
80,-1.7974983404354965
81,-0.9390912644481071
82,-1.0894337466831865
83,-0.9390912644481071
84,-0.35469548672787843
85,-1.9793642463650283
86,-1.0739145227105331
87,-2.3649199669356356
88,-0.5971833613005874
89,-0.35469548672787843
90,-0.21356754372656186
91,-0.23830130693297819
92,-0.23830130693297819
93,-0.23830130693297819
94,-0.23830130693297819
95,0.39701692444751935
96,0.18605247356926266
97,-0.10008321842653406
98,0.3363949558043422
99,0.4867374380394217
100,0.3994418031932465
101,-1.506512890948246
102,-1.181579139020816
103,-0.291648639338974
104,-0.6190072700121312
105,-0.425016970353964
106,-0.7257019348241229
107,0.22000077600944185
108,-1.0748844742088242
109,-0.07098467347780879
110,0.6467794352574097
111,-0.47836430275995995
112,-0.5705096950975895
113,-0.6723546024181273
114,-0.32632440540287144
115,-0.609307755029223
116,-0.19222861076416342
117,-0.2795242456103385
118,-0.856645387093386
119,-0.33287157801633466
120,0.17150320109490003
121,-0.5802092100804976
122,1.248149364197728
123,-0.25770033689879485
124,-0.0857764338267442
125,-0.0273368560547212
126,0.6467794352574097
127,-0.808147812178844
128,-0.017637341071812834
129,-0.48054669363111446
130,-2.135607266881377
131,-2.135607266881377
132,-2.135607266881377
133,-2.135607266881377
134,-2.135607266881377
135,-0.99486347559983
136,-2.135607266881377
137,-0.99486347559983
138,-0.9463659006852883
139,-0.48054669363111446
140,-2.135607266881377
141,-0.99486347559983
142,-0.032186613546175386
143,-0.3668198804565138
144,-0.808147812178844
145,0.29759689587270877
146,0.09875683872308735
147,-0.12433200588380487
148,-0.25527545815306774
149,0.19332710980644388
150,0.1424046561461749
151,0.3388198345500692
152,0.15695392862053756
153,0.07693293001154357
154,-0.1146324909008965
155,-1.8993432477560344
156,-0.5123126052001392
157,-0.3765193954394222
158,-0.22132715571288844
159,-0.4963084054783403
160,0.4770379230565133
161,0.95473903596475
162,0.872293158610029
163,0.5012867105137843
164,0.5182608617338739
165,0.21030126102653346
166,0.658903828986045
167,-1.9623900951449385
168,-1.7441510080295008
169,-1.9599652163992114
170,-1.5719846170828773
171,-1.916317398976124
172,-1.4026068366938405
173,-0.9439410219395611
174,-0.9002932045164735
175,-0.958854026225783
176,-0.8833190532963838
177,-0.6384062999779478
178,-0.3522706079821514
179,0.6656934894740808
180,-0.49776333272577666
181,-1.242201107663993
182,0.08129771175385231
183,-0.16313006581543835
184,0.17635295858635416
185,0.08420756624872491
186,-1.5719846170828773
187,-1.4313416498307059
188,-1.6641300094205067
189,-0.3862189104223306
190,-0.2067778832385259
191,0.07450805126581654
192,-0.7984482971959358
193,0.2345500484838044
194,0.3703432582445214
195,1.2432996067062736
196,0.27819786590689205
197,0.9692883084391125
198,0.3533691070244318
199,0.2006017460436251
200,0.7825726450181266
201,0.6734531014604076
202,0.8941170673215728
203,1.1826776380630963
204,-0.5559604226232269
205,-0.032186613546175386
206,-0.5802092100804979
207,-0.09038370344362567
208,-0.34257109299924304
209,-0.44441600031978074
210,-0.10008321842653406
211,0.5352350129539635
212,-0.12918176337525916
213,-0.6238570275035852
214,0.6346550415287742
215,-1.2179523202067224
216,-0.1437310358496216
217,0.20545150353507938
218,0.3169959258385254
219,0.389742288210338
220,-0.4807891815056871
221,-0.7596502372643024
222,-0.0811691642098627
223,-0.4638150302855974
224,-0.8151799605414527
225,0.045409506317091446
226,0.22000077600944187
227,-0.4638150302855975
228,0.17635295858635427
229,-1.6083577982687838
230,-1.6083577982687838
231,-2.1127325773800183
232,-1.7538505230124093
233,-1.293123561324262
234,-1.6229070707431463
235,0.22000077600944187
236,-1.1912786540037241
237,-0.9730395668882863
238,-4.193278541213861
239,-3.533711522376093
240,-3.8998682129808833
241,-2.3406711794783646
242,-2.893543533504141
243,-2.3988682693758148
244,-0.26255009439024907
245,-1.758700280503863
246,-0.5074628477086848
247,-2.583159054051074
248,-2.5637600240852567
249,-2.16123015229456
250,-2.272774574598006
251,-0.12675688462953202
252,0.6176808903086846
253,-1.7611251592495902
254,-2.5201122066621693
255,-2.1418311223287434
256,-2.5880088115425277
257,-2.054535487482568
258,-2.3503706944612732
259,-2.3988682693758148
260,-1.2979733188157163
261,-0.0855339459521714
262,-2.7819991112006957
263,-2.107882819888564
264,-1.5356114358969708
265,0.30729641085561715
266,-2.442516086798902
267,-1.9769393676193012
268,-2.5928585690339823
269,-2.442516086798902
270,-2.04483597249966
271,-2.442516086798902
